Company,Product,TypeName,Inches,Ram,OS,Weight,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_Rs,warranty_status,Image_URL
Lenovo,Thinkpad P50,4052af9f,15.6,16,Windows 7,2.5,4K Ultra HD,3840,2160,No,No,No,Intel,2.7,Core i7 6820HQ,512,0,SSD,No,Nvidia,Quadro M2000M,213300,In Progress,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Acer,Swift 3,dbf37875,14,4,Windows 10,1.8,Full HD,1920,1080,No,Yes,No,Intel,2.4,Core i3 7100U,128,0,SSD,No,Intel,HD Graphics 620,57240,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Razer,Blade Pro,9ab89f5e,14,16,Windows 10,1.95,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1060,260910,Under Warranty,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Asus,Vivobook Max,e8e4bad4,15.6,8,Windows 10,2,Standard,1920,1080,No,No,No,Intel,1.1,Pentium Dual Core N4200,128,0,SSD,No,Intel,HD Graphics 505,52371,Under Warranty,https://images.unsplash.com/photo-1587825140400-8b0d2e9cfc6f
Dell,Alienware 17,78db0060,17.3,32,Windows 10,4.42,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,1024,SSD,HDD,Nvidia,GeForce GTX 1070M,322992,Warranty Expired,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Asus,Rog G752VS-BA171T,3a252d33,17.3,16,Windows 10,4.3,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,211500,In Progress,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Toshiba,Tecra Z40-C-161,0d8e6afd,14,16,Windows 10,1.47,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Nvidia,GeForce 930M,158760,Warranty Expired,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Lenovo,IdeaPad 110-15IBR,0661aaf6,15.6,8,No OS,2.2,Standard,1366,768,No,No,No,Intel,1.6,Celeron Quad Core N3710,1024,0,HDD,No,Intel,HD Graphics 405,29610,Warranty Expired,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,ThinkPad T470s,90893083,14,16,Windows 10,1.7,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,206910,Warranty Expired,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
MSI,GS43VR 7RE,80cff6e6,14,16,Windows 10,1.6,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,170190,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
MSI,GL62M (i5-7300HQ/8GB/1TB,14dc2181,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,98010,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Lenovo,Legion Y520-15IKBN,e2a5f3e5,15.6,4,Windows 10,2.4,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,89910,In Progress,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Acer,Predator G9-793,d4ab12f5,17.3,16,Windows 10,4.2,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,206910,Warranty Expired,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Dell,Inspiron 7567,7522a752,15.6,8,Windows 10,2.62,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,88650,Warranty Expired,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,8b9ab9b8,15.6,8,Windows 10,2.24,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX1060,120510,Under Warranty,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Vero,K146 (N3350/4GB/32GB/W10),f689c4da,14,4,Windows 10,1.22,Standard,1920,1080,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,18261,In Progress,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Lenovo,ThinkPad Yoga,643c4692,13.3,8,Windows 10,1.37,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,177300,In Progress,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Lenovo,Yoga 510-15IKB,f71aab6a,15.6,8,Windows 10,2.08,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,AMD,Radeon R7 M460,86310,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Apple,"MacBook 12""",906935a2,12,8,Mac OS X,0.92,Standard,2304,1440,No,Yes,Yes,Intel,1.2,Core M,512,0,Flash Storage,No,Intel,HD Graphics 5300,104850,Under Warranty,https://images.unsplash.com/photo-1573729784472-1c977e33d5d3
Lenovo,ThinkPad X1,7359de94,14,8,Windows 10,1.42,Standard,2560,1440,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,209700,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Asus,R417NA-RS01 (N3350/4GB/32GB/W10),21dcfffe,14,4,Windows 10,1.63,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,26910,Warranty Expired,https://images.unsplash.com/photo-1587825140708-dfaf72ae4b04
Dell,Latitude 3580,0ba0aa30,15.6,8,Windows 10,1.95,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,72900,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Lenovo,Yoga 910-13IKB,fc6cefd4,13.9,8,Windows 10,1.38,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,121410,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Dell,Vostro 5568,11e704ad,15.6,8,Windows 10,2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,256,0,SSD,No,AMD,Radeon R5 M420X,66510,Warranty Expired,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
HP,ZBook 17,3366957f,15.6,8,Windows 10,3.14,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,Quadro M2200,185841,Under Warranty,https://images.unsplash.com/photo-1580894908361-967195033215
Asus,Pro P2540UA-XS51,d242a2e5,15.6,8,Windows 10,2.37,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,98910,In Progress,https://images.unsplash.com/photo-1587825140708-dfaf72ae4b04
Dell,XPS 13,ed48875b,13.3,8,Windows 10,1.29,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,134910,Warranty Expired,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Dell,XPS 15,3d94976a,15.6,8,Windows 10,2.06,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,157410,Warranty Expired,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Dell,Latitude 3180,67bae1cc,11.6,4,Windows 10,1.63,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,128,0,SSD,No,Intel,HD Graphics 505,66960,In Progress,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
HP,EliteBook 820,9399ec65,12.5,8,Windows 10,1.26,Standard,1366,768,No,No,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,125010,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Toshiba,Satellite Pro,d0cf2a91,15.6,4,Windows 10,2.1,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,70200,Under Warranty,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
HP,15-ba043na (A12-9700P/8GB/2TB/W10),0871ffa0,15.6,8,Windows 10,2.04,Standard,1366,768,No,No,No,AMD,2.5,A12-Series 9700P,2048,0,HDD,No,AMD,Radeon R7 Graphics,56610,In Progress,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Dell,Inspiron 7567,2928a7e1,15.6,16,Windows 10,2.62,4K Ultra HD,3840,2160,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050 Ti,151110,Under Warranty,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Lenovo,IdeaPad 310-15IKB,b3179f77,15.6,4,Windows 10,2.4,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 920M,54810,Warranty Expired,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
HP,Omen 17-an012dx,0f1059f7,17.3,12,Windows 10,3.74,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,AMD,Radeon RX 580,157410,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
MSI,GE72MVR 7RG,ffe233c5,17.3,16,Windows 10,2.9,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 1070,217350,Under Warranty,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Samsung,Notebook 9,2a167d49,13.3,8,Windows 10,0.81,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,134910,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Dell,Vostro 5568,298491f1,15.6,8,Windows 10,1.98,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce GT 940MX,86490,In Progress,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Dell,Vostro 3568,1886c766,15.6,8,Windows 10,2.18,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,AMD,Radeon R5 M420,71082.9,Warranty Expired,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Lenovo,Thinkpad T470s,c76da3e6,14,8,Windows 10,1.32,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,167310,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Razer,Blade Stealth,aab9509c,12.5,16,Windows 10,1.29,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,2.5,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,161910,Under Warranty,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
HP,Chromebook 11,bf634cd4,11.6,4,Chrome OS,1.23,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,16,0,Flash Storage,No,Intel,HD Graphics 400,34650,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Dell,Alienware 17,cd448331,17.3,16,Windows 10,4.36,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,225451.8,Under Warranty,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Dell,Latitude 3480,6c98e2f4,14,4,Windows 10,1.76,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,67950,Warranty Expired,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),4db2d6e1,15.6,4,Windows 10,2.1,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,44091,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Toshiba,Tecra X40-D-10Z,cc564748,14,4,Windows 10,1.25,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,98100,Under Warranty,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Lenovo,Thinkpad X1,f8b534bd,14,8,Windows 10,1.13,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,224910,Warranty Expired,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
MSI,GL62M 7RD,1d69540c,15.6,8,Windows 10,2.4,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,107910,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Lenovo,ThinkPad X1,f51b542a,14,8,Windows 10,1.13,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,Flash Storage,No,Intel,HD Graphics 620,168750,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Toshiba,Satellite Pro,53c27651,14,4,Windows 10,1.75,Standard,1366,768,No,No,No,Intel,2.1,Pentium Dual Core 4405U,128,0,SSD,No,Intel,HD Graphics 510,44910,In Progress,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Asus,ZenBook Flip,623c6480,13.3,8,Windows 10,1.1,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,122220,In Progress,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
Dell,Latitude 3480,956423dd,14,4,Windows 10,1.76,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,52650,Under Warranty,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Acer,Chromebook 11,5a9dd477,11.6,4,Chrome OS,1.35,Standard,1366,768,No,Yes,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,31950,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Acer,Swift 3,9f6ce020,14,8,Windows 10,1.5,Full HD,1920,1080,No,Yes,No,Intel,2.4,Core i3 7100U,128,0,SSD,No,Intel,HD Graphics 620,55710,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Razer,Blade Pro,f424cede,17.3,32,Windows 10,3.49,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.9,Core i7 7820HK,512,0,SSD,No,Nvidia,GeForce GTX 1080,494910,Warranty Expired,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Lenovo,Thinkpad X1,b1800656,14,16,Windows 10,1.1,Quad HD+,2560,1440,No,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,188910,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Asus,VivoBook Max,6e3f2222,15.6,4,Linux,2.1,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 920,46710,Under Warranty,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
Lenovo,Thinkpad T460,981f7216,14,8,Windows 10,1.7,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,106740,Warranty Expired,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Lenovo,ThinkPad T470s,f13ed694,14,8,Windows 10,1.32,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,148500,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Dell,Alienware 15,1214b90e,15.6,16,Windows 10,3.21,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,249716.7,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Asus,Rog GL702VS-BA023T,570a4953,17.3,16,Windows 10,2.9,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,217710,In Progress,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
Toshiba,Satellite Pro,a5426265,15.6,4,Windows 10,2,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,500,0,HDD,No,Intel,HD Graphics 620,60210,Under Warranty,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Lenovo,N42-20 Chromebook,2148d0df,14,4,Chrome OS,1.5,Standard,1366,768,No,No,No,Intel,1.6,Celeron Quad Core N3160,16,0,Flash Storage,No,Intel,HD Graphics 400,29250,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),f97f36f3,15.6,8,Windows 10,2.3,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,0,HDD,No,Intel,HD Graphics 620,53100,Warranty Expired,https://images.unsplash.com/photo-1587825140400-8b0d2e9cfc6f
Asus,Rog GL702VM-GC017T,9ab05b06,17.3,16,Windows 10,2.73,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 1060,161910,In Progress,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
Dell,Alienware 17,32618d32,17.3,32,Windows 10,4.42,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 1070,276560.1,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
HP,ProBook 470,06390e6d,17.3,8,Windows 10,2.63,Standard,1600,900,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 930MX,81900,Warranty Expired,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Dell,Vostro 3568,f2a11787,15.6,8,Windows 10,2.18,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,64259.1,Warranty Expired,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
HP,EliteBook 840,0754ef23,14,8,Windows 7,1.54,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,168300,In Progress,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Dell,Vostro 3568,54a1969b,15.6,4,Windows 10,2.18,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,AMD,Radeon R5 M420,66510,Warranty Expired,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
HP,Chromebook X360,5a36d79c,11.6,4,Chrome OS,1.4,Standard,1366,768,Yes,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,55350,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Asus,ZenBook UX310UQ-GL026T,323a915c,13.3,8,Windows 10,1.45,Full HD,1920,1080,No,Yes,No,Intel,2.3,Core i5 6200U,512,0,SSD,No,Nvidia,GeForce 940M,92340,Warranty Expired,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
HP,EliteBook x360,ec41436c,13.3,8,Windows 10,1.28,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,204930,In Progress,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
HP,EliteBook 840,bb9263ba,14,8,Windows 10,1.54,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,132120,Under Warranty,https://images.unsplash.com/photo-1602080858428-57174f9431cf
HP,250 G6,2e356975,15.6,4,No OS,1.86,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,128,0,SSD,No,Intel,HD Graphics 400,26910,Under Warranty,https://images.unsplash.com/photo-1580894908361-967195033215
Asus,Rog GL502VM-DS74,6f34af17,15.6,16,Windows 10,2.1,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,170910,Warranty Expired,https://images.unsplash.com/photo-1587825140400-8b0d2e9cfc6f
Dell,Inspiron 5767,e624e105,17.3,8,Linux,2.83,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,AMD,Radeon R7 M445,77850,In Progress,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Lenovo,ThinkPad T470p,372f7c4e,14,8,Windows 10,1.96,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,GeForce GT 940MX,171270,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,b8b92ec6,15.6,8,Windows 10,2.3,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce GTX 930MX,70830,In Progress,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Dell,Latitude 5580,49bea7bb,15.6,8,Windows 10,1.9,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,85050,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Asus,X541NA (N4200/4GB/1TB/W10),0efea3ed,15.6,4,Windows 10,2,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,1024,0,HDD,No,Intel,HD Graphics 505,40410,In Progress,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
HP,EliteBook x360,535fadf2,13.3,8,Windows 10,1.28,Full HD,1920,1080,Yes,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,230310,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Dell,Inspiron 5368,aae62c57,13.3,8,Windows 10,1.62,Full HD,1920,1080,Yes,No,No,Intel,2.3,Core i5 6200U,1024,0,HDD,No,Intel,HD Graphics 520,58410,Warranty Expired,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Lenovo,IdeaPad 110-15ISK,687e4c21,15.6,4,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,42210,In Progress,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,ThinkPad E570,a3269abc,15.6,8,Windows 10,2.3,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,76559.4,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
HP,EliteBook 850,1f8ad466,15.6,8,Windows 10,1.84,Full HD,1920,1080,No,No,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,AMD,Radeon R7 M465,121410,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Toshiba,Portege X30-D-10X,a8c6504c,13.3,4,Windows 10,1.05,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,115650,Under Warranty,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Lenovo,Legion Y520-15IKBN,5b55f489,15.6,8,No OS,2.5,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,91530,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Dell,XPS 13,5de2ec5c,13.3,16,Windows 10,1.29,Quad HD+,3200,1800,Yes,No,No,Intel,2.5,Core i7 7660U,512,0,SSD,No,Intel,Iris Plus Graphics 640,201600,Warranty Expired,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
HP,Probook 450,d5961c23,15.6,4,Windows 10,2.07,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,81900,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Toshiba,Portégé Z30-C-188,e103fa4a,13.3,8,Windows 10,1.2,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,98550,Under Warranty,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Lenovo,ThinkPad Yoga,8eebaac0,13.3,8,Windows 10,1.37,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,175500,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),7d19fe9f,14,8,Windows 10,1.56,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,81180,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Dell,Precision 3520,11971925,15.6,8,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,Quadro M620,160020,Warranty Expired,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Lenovo,ThinkPad L570,df08ce78,15.6,4,Windows 10,2.38,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,94950,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Lenovo,IdeaPad 110-15ISK,87ee531f,15.6,4,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,43110,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Toshiba,Tecra A50-D-11D,ac5a23b5,15.6,8,Windows 10,2,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,124920,Warranty Expired,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Lenovo,Thinkpad 13,9200e85c,13.3,4,Windows 10,1.44,Full HD,1920,1080,No,Yes,No,Intel,2.4,Core i3 7100U,180,0,SSD,No,Intel,HD Graphics 620,66150,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Samsung,Notebook 9,da76c24e,15,16,Windows 10,1.23,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 940MX,166410,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Dell,Latitude 7280,b60c1fb3,12.5,8,Windows 10,1.6,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,152100,Warranty Expired,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
